instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,day_type,year_label,month_name,weekday_name
11439,2012-04-26,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,57,407,464,Summer,Mist,Working Day,2012,April,Thursday
11440,2012-04-26,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.194,23,314,337,Summer,Clear,Working Day,2012,April,Thursday
11441,2012-04-26,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,28,222,250,Summer,Clear,Working Day,2012,April,Thursday
11442,2012-04-26,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,20,163,183,Summer,Clear,Working Day,2012,April,Thursday
11443,2012-04-26,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,6,106,112,Summer,Clear,Working Day,2012,April,Thursday
11444,2012-04-27,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,12,61,73,Summer,Clear,Working Day,2012,April,Friday
11445,2012-04-27,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,3,32,35,Summer,Clear,Working Day,2012,April,Friday
11446,2012-04-27,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,4,18,22,Summer,Clear,Working Day,2012,April,Friday
11447,2012-04-27,2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,1,2,3,Summer,Clear,Working Day,2012,April,Friday
11448,2012-04-27,2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,0,6,6,Summer,Clear,Working Day,2012,April,Friday
11449,2012-04-27,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,0,19,19,Summer,Clear,Working Day,2012,April,Friday
11450,2012-04-27,2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,5,115,120,Summer,Clear,Working Day,2012,April,Friday
11451,2012-04-27,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,10,305,315,Summer,Clear,Working Day,2012,April,Friday
11452,2012-04-27,2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0.0,17,575,592,Summer,Clear,Working Day,2012,April,Friday
11453,2012-04-27,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,42,292,334,Summer,Clear,Working Day,2012,April,Friday
11454,2012-04-27,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236,Summer,Clear,Working Day,2012,April,Friday
11455,2012-04-27,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,47,186,233,Summer,Clear,Working Day,2012,April,Friday
11456,2012-04-27,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,63,244,307,Summer,Clear,Working Day,2012,April,Friday
11457,2012-04-27,2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,94,212,306,Summer,Clear,Working Day,2012,April,Friday
11458,2012-04-27,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,94,206,300,Summer,Clear,Working Day,2012,April,Friday
11459,2012-04-27,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,101,223,324,Summer,Clear,Working Day,2012,April,Friday
11460,2012-04-27,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,105,335,440,Summer,Clear,Working Day,2012,April,Friday
11461,2012-04-27,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,89,613,702,Summer,Clear,Working Day,2012,April,Friday
11462,2012-04-27,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,94,560,654,Summer,Clear,Working Day,2012,April,Friday
11463,2012-04-27,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441,Summer,Clear,Working Day,2012,April,Friday
11464,2012-04-27,2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,49,240,289,Summer,Clear,Working Day,2012,April,Friday
11465,2012-04-27,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,23,185,208,Summer,Clear,Working Day,2012,April,Friday
11466,2012-04-27,2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,24,134,158,Summer,Clear,Working Day,2012,April,Friday
11467,2012-04-27,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,11,105,116,Summer,Clear,Working Day,2012,April,Friday
11468,2012-04-28,2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,4,99,103,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11469,2012-04-28,2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,7,60,67,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11470,2012-04-28,2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,8,49,57,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11471,2012-04-28,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,3,23,26,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11472,2012-04-28,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,0,2,2,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11473,2012-04-28,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,2,3,5,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11474,2012-04-28,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.194,10,18,28,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11475,2012-04-28,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,10,45,55,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11476,2012-04-28,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134,158,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11477,2012-04-28,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0.0,45,169,214,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11478,2012-04-28,2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,60,231,291,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11479,2012-04-28,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,96,262,358,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11480,2012-04-28,2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0.0,105,276,381,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11481,2012-04-28,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,120,269,389,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11482,2012-04-28,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,147,293,440,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11483,2012-04-28,2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,148,260,408,Summer,Clear,Weekend/Holiday,2012,April,Saturday
11484,2012-04-28,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.194,132,244,376,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11485,2012-04-28,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,98,224,322,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11486,2012-04-28,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0.0,17,73,90,Summer,Light Rain/Snow,Weekend/Holiday,2012,April,Saturday
11487,2012-04-28,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,29,110,139,Summer,Light Rain/Snow,Weekend/Holiday,2012,April,Saturday
11488,2012-04-28,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0.0,21,81,102,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11489,2012-04-28,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.194,12,72,84,Summer,Light Rain/Snow,Weekend/Holiday,2012,April,Saturday
11490,2012-04-28,2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,17,66,83,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11491,2012-04-28,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42,Summer,Mist,Weekend/Holiday,2012,April,Saturday
11492,2012-04-29,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,0,36,36,Summer,Light Rain/Snow,Weekend/Holiday,2012,April,Sunday
11493,2012-04-29,2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,5,37,42,Summer,Mist,Weekend/Holiday,2012,April,Sunday
11494,2012-04-29,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,4,36,40,Summer,Mist,Weekend/Holiday,2012,April,Sunday
11495,2012-04-29,2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.194,2,14,16,Summer,Mist,Weekend/Holiday,2012,April,Sunday
11496,2012-04-29,2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,0,4,4,Summer,Mist,Weekend/Holiday,2012,April,Sunday
11497,2012-04-29,2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0.0,0,6,6,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11498,2012-04-29,2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,1,6,7,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11499,2012-04-29,2,1,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,7,20,27,Summer,Mist,Weekend/Holiday,2012,April,Sunday
11500,2012-04-29,2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11501,2012-04-29,2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,52,133,185,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11502,2012-04-29,2,1,4,10,0,0,0,1,0.42,0.4242,0.67,0.0896,127,253,380,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11503,2012-04-29,2,1,4,11,0,0,0,1,0.46,0.4545,0.51,0.0,128,283,411,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11504,2012-04-29,2,1,4,12,0,0,0,1,0.48,0.4697,0.44,0.1045,223,361,584,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11505,2012-04-29,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11506,2012-04-29,2,1,4,14,0,0,0,1,0.54,0.5152,0.34,0.0,281,372,653,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11507,2012-04-29,2,1,4,15,0,0,0,1,0.56,0.5303,0.37,0.1343,279,324,603,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11508,2012-04-29,2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.194,240,347,587,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11509,2012-04-29,2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,188,334,522,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11510,2012-04-29,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11511,2012-04-29,2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11512,2012-04-29,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11513,2012-04-29,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,65,139,204,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11514,2012-04-29,2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0.0,23,85,108,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11515,2012-04-29,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0.0,15,67,82,Summer,Clear,Weekend/Holiday,2012,April,Sunday
11516,2012-04-30,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,12,36,48,Summer,Clear,Working Day,2012,April,Monday
11517,2012-04-30,2,1,4,1,0,1,1,1,0.42,0.4242,0.77,0.0896,9,15,24,Summer,Clear,Working Day,2012,April,Monday
11518,2012-04-30,2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,3,5,8,Summer,Clear,Working Day,2012,April,Monday
11519,2012-04-30,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,0,4,4,Summer,Clear,Working Day,2012,April,Monday
11520,2012-04-30,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2,Summer,Clear,Working Day,2012,April,Monday
11521,2012-04-30,2,1,4,5,0,1,1,1,0.38,0.3939,0.62,0.2537,1,19,20,Summer,Clear,Working Day,2012,April,Monday
11522,2012-04-30,2,1,4,6,0,1,1,1,0.4,0.4091,0.47,0.194,2,121,123,Summer,Clear,Working Day,2012,April,Monday
11523,2012-04-30,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.194,6,343,349,Summer,Clear,Working Day,2012,April,Monday
11524,2012-04-30,2,1,4,8,0,1,1,1,0.4,0.4091,0.43,0.194,17,579,596,Summer,Clear,Working Day,2012,April,Monday
11525,2012-04-30,2,1,4,9,0,1,1,2,0.4,0.4091,0.43,0.194,29,239,268,Summer,Mist,Working Day,2012,April,Monday
11526,2012-04-30,2,1,4,10,0,1,1,2,0.42,0.4242,0.41,0.1642,41,116,157,Summer,Mist,Working Day,2012,April,Monday
11527,2012-04-30,2,1,4,11,0,1,1,2,0.44,0.4394,0.44,0.1045,52,111,163,Summer,Mist,Working Day,2012,April,Monday
11528,2012-04-30,2,1,4,12,0,1,1,2,0.44,0.4394,0.47,0.1343,45,180,225,Summer,Mist,Working Day,2012,April,Monday
11529,2012-04-30,2,1,4,13,0,1,1,2,0.48,0.4697,0.51,0.0896,48,199,247,Summer,Mist,Working Day,2012,April,Monday
11530,2012-04-30,2,1,4,14,0,1,1,2,0.5,0.4848,0.55,0.1343,56,162,218,Summer,Mist,Working Day,2012,April,Monday
11531,2012-04-30,2,1,4,15,0,1,1,2,0.52,0.5,0.55,0.1045,55,176,231,Summer,Mist,Working Day,2012,April,Monday
11532,2012-04-30,2,1,4,16,0,1,1,1,0.56,0.5303,0.6,0.194,44,303,347,Summer,Clear,Working Day,2012,April,Monday
11533,2012-04-30,2,1,4,17,0,1,1,1,0.56,0.5303,0.6,0.1642,66,617,683,Summer,Clear,Working Day,2012,April,Monday
11534,2012-04-30,2,1,4,18,0,1,1,2,0.56,0.5303,0.6,0.2239,53,611,664,Summer,Mist,Working Day,2012,April,Monday
11535,2012-04-30,2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,51,420,471,Summer,Mist,Working Day,2012,April,Monday
11536,2012-04-30,2,1,4,20,0,1,1,2,0.52,0.5,0.59,0.194,28,281,309,Summer,Mist,Working Day,2012,April,Monday
11537,2012-04-30,2,1,4,21,0,1,1,2,0.52,0.5,0.59,0.194,26,195,221,Summer,Mist,Working Day,2012,April,Monday
11538,2012-04-30,2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,11,123,134,Summer,Mist,Working Day,2012,April,Monday
11539,2012-04-30,2,1,4,23,0,1,1,2,0.52,0.5,0.55,0.2239,10,50,60,Summer,Mist,Working Day,2012,April,Monday
11540,2012-05-01,2,1,5,0,0,2,1,2,0.5,0.4848,0.59,0.194,7,28,35,Summer,Mist,Working Day,2012,May,Tuesday
11541,2012-05-01,2,1,5,1,0,2,1,2,0.5,0.4848,0.63,0.1343,0,21,21,Summer,Mist,Working Day,2012,May,Tuesday
11542,2012-05-01,2,1,5,2,0,2,1,2,0.5,0.4848,0.72,0.0896,1,7,8,Summer,Mist,Working Day,2012,May,Tuesday
11543,2012-05-01,2,1,5,3,0,2,1,2,0.5,0.4848,0.77,0.0,1,2,3,Summer,Mist,Working Day,2012,May,Tuesday
11544,2012-05-01,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,1,7,8,Summer,Mist,Working Day,2012,May,Tuesday
11545,2012-05-01,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.0896,0,17,17,Summer,Mist,Working Day,2012,May,Tuesday
11546,2012-05-01,2,1,5,6,0,2,1,3,0.52,0.5,0.77,0.1045,2,24,26,Summer,Light Rain/Snow,Working Day,2012,May,Tuesday
11547,2012-05-01,2,1,5,7,0,2,1,2,0.5,0.4848,0.94,0.2537,8,161,169,Summer,Mist,Working Day,2012,May,Tuesday
11548,2012-05-01,2,1,5,8,0,2,1,2,0.52,0.5,0.94,0.2836,19,538,557,Summer,Mist,Working Day,2012,May,Tuesday
11549,2012-05-01,2,1,5,9,0,2,1,2,0.54,0.5152,0.88,0.194,18,331,349,Summer,Mist,Working Day,2012,May,Tuesday
11550,2012-05-01,2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.2537,30,144,174,Summer,Clear,Working Day,2012,May,Tuesday
11551,2012-05-01,2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.2836,50,179,229,Summer,Mist,Working Day,2012,May,Tuesday
11552,2012-05-01,2,1,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,41,228,269,Summer,Mist,Working Day,2012,May,Tuesday
11553,2012-05-01,2,1,5,13,0,2,1,2,0.72,0.6667,0.51,0.2239,41,208,249,Summer,Mist,Working Day,2012,May,Tuesday
11554,2012-05-01,2,1,5,14,0,2,1,2,0.74,0.6667,0.48,0.2537,37,167,204,Summer,Mist,Working Day,2012,May,Tuesday
11555,2012-05-01,2,1,5,15,0,2,1,2,0.74,0.6667,0.45,0.2239,48,186,234,Summer,Mist,Working Day,2012,May,Tuesday
11556,2012-05-01,2,1,5,16,0,2,1,1,0.74,0.6667,0.45,0.194,41,313,354,Summer,Clear,Working Day,2012,May,Tuesday
11557,2012-05-01,2,1,5,17,0,2,1,1,0.74,0.6667,0.48,0.0896,65,616,681,Summer,Clear,Working Day,2012,May,Tuesday
11558,2012-05-01,2,1,5,18,0,2,1,1,0.7,0.6515,0.54,0.1343,81,662,743,Summer,Clear,Working Day,2012,May,Tuesday
11559,2012-05-01,2,1,5,19,0,2,1,1,0.7,0.6515,0.54,0.1343,58,429,487,Summer,Clear,Working Day,2012,May,Tuesday
11560,2012-05-01,2,1,5,20,0,2,1,1,0.66,0.6212,0.61,0.1642,36,299,335,Summer,Clear,Working Day,2012,May,Tuesday
11561,2012-05-01,2,1,5,21,0,2,1,1,0.64,0.6061,0.65,0.1343,31,251,282,Summer,Clear,Working Day,2012,May,Tuesday
11562,2012-05-01,2,1,5,22,0,2,1,1,0.64,0.6061,0.65,0.0,21,190,211,Summer,Clear,Working Day,2012,May,Tuesday
11563,2012-05-01,2,1,5,23,0,2,1,1,0.6,0.5758,0.78,0.0,16,79,95,Summer,Clear,Working Day,2012,May,Tuesday
11564,2012-05-02,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045,4,43,47,Summer,Clear,Working Day,2012,May,Wednesday
11565,2012-05-02,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0.0,8,7,15,Summer,Clear,Working Day,2012,May,Wednesday
11566,2012-05-02,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0.0,7,9,16,Summer,Clear,Working Day,2012,May,Wednesday
11567,2012-05-02,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896,0,6,6,Summer,Clear,Working Day,2012,May,Wednesday
11568,2012-05-02,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0,2,2,4,Summer,Clear,Working Day,2012,May,Wednesday
11569,2012-05-02,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343,2,31,33,Summer,Clear,Working Day,2012,May,Wednesday
11570,2012-05-02,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0.0,3,117,120,Summer,Light Rain/Snow,Working Day,2012,May,Wednesday
11571,2012-05-02,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.194,14,344,358,Summer,Mist,Working Day,2012,May,Wednesday
11572,2012-05-02,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0.0,26,640,666,Summer,Mist,Working Day,2012,May,Wednesday
11573,2012-05-02,2,1,5,9,0,3,1,2,0.56,0.5303,0.88,0.0,26,289,315,Summer,Mist,Working Day,2012,May,Wednesday
11574,2012-05-02,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045,28,147,175,Summer,Mist,Working Day,2012,May,Wednesday
11575,2012-05-02,2,1,5,11,0,3,1,2,0.58,0.5455,0.81,0.1343,39,145,184,Summer,Mist,Working Day,2012,May,Wednesday
11576,2012-05-02,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245,Summer,Mist,Working Day,2012,May,Wednesday
11577,2012-05-02,2,1,5,13,0,3,1,2,0.58,0.5455,0.78,0.194,49,179,228,Summer,Mist,Working Day,2012,May,Wednesday
11578,2012-05-02,2,1,5,14,0,3,1,1,0.62,0.6061,0.69,0.0896,51,189,240,Summer,Clear,Working Day,2012,May,Wednesday
11579,2012-05-02,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.194,52,204,256,Summer,Clear,Working Day,2012,May,Wednesday
11580,2012-05-02,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642,54,313,367,Summer,Clear,Working Day,2012,May,Wednesday
11581,2012-05-02,2,1,5,17,0,3,1,1,0.6,0.5909,0.73,0.2537,70,659,729,Summer,Clear,Working Day,2012,May,Wednesday
11582,2012-05-02,2,1,5,18,0,3,1,1,0.56,0.5303,0.73,0.2239,43,770,813,Summer,Clear,Working Day,2012,May,Wednesday
11583,2012-05-02,2,1,5,19,0,3,1,1,0.54,0.5152,0.77,0.2537,43,461,504,Summer,Clear,Working Day,2012,May,Wednesday
11584,2012-05-02,2,1,5,20,0,3,1,1,0.52,0.5,0.77,0.2537,42,296,338,Summer,Clear,Working Day,2012,May,Wednesday
11585,2012-05-02,2,1,5,21,0,3,1,1,0.52,0.5,0.77,0.2239,21,218,239,Summer,Clear,Working Day,2012,May,Wednesday
11586,2012-05-02,2,1,5,22,0,3,1,1,0.5,0.4848,0.82,0.2239,27,146,173,Summer,Clear,Working Day,2012,May,Wednesday
11587,2012-05-02,2,1,5,23,0,3,1,2,0.5,0.4848,0.77,0.2537,21,77,98,Summer,Mist,Working Day,2012,May,Wednesday
11588,2012-05-03,2,1,5,0,0,4,1,2,0.48,0.4697,0.82,0.2239,15,75,90,Summer,Mist,Working Day,2012,May,Thursday
11589,2012-05-03,2,1,5,1,0,4,1,2,0.46,0.4545,0.88,0.1045,9,15,24,Summer,Mist,Working Day,2012,May,Thursday
11590,2012-05-03,2,1,5,2,0,4,1,2,0.46,0.4545,0.88,0.1343,4,13,17,Summer,Mist,Working Day,2012,May,Thursday
11591,2012-05-03,2,1,5,3,0,4,1,2,0.46,0.4545,0.88,0.0,2,4,6,Summer,Mist,Working Day,2012,May,Thursday
11592,2012-05-03,2,1,5,4,0,4,1,2,0.46,0.4545,0.88,0.2537,0,2,2,Summer,Mist,Working Day,2012,May,Thursday
11593,2012-05-03,2,1,5,5,0,4,1,2,0.46,0.4545,0.88,0.2537,1,20,21,Summer,Mist,Working Day,2012,May,Thursday
11594,2012-05-03,2,1,5,6,0,4,1,2,0.46,0.4545,0.88,0.1642,8,128,136,Summer,Mist,Working Day,2012,May,Thursday
11595,2012-05-03,2,1,5,7,0,4,1,3,0.44,0.4394,0.94,0.1045,8,376,384,Summer,Light Rain/Snow,Working Day,2012,May,Thursday
11596,2012-05-03,2,1,5,8,0,4,1,3,0.46,0.4545,0.88,0.194,19,608,627,Summer,Light Rain/Snow,Working Day,2012,May,Thursday
11597,2012-05-03,2,1,5,9,0,4,1,2,0.48,0.4697,0.88,0.1045,25,279,304,Summer,Mist,Working Day,2012,May,Thursday
11598,2012-05-03,2,1,5,10,0,4,1,2,0.52,0.5,0.77,0.0,36,132,168,Summer,Mist,Working Day,2012,May,Thursday
11599,2012-05-03,2,1,5,11,0,4,1,1,0.54,0.5152,0.77,0.0,34,167,201,Summer,Clear,Working Day,2012,May,Thursday
11600,2012-05-03,2,1,5,12,0,4,1,1,0.56,0.5303,0.73,0.1343,64,237,301,Summer,Clear,Working Day,2012,May,Thursday
11601,2012-05-03,2,1,5,13,0,4,1,1,0.6,0.5909,0.69,0.194,48,217,265,Summer,Clear,Working Day,2012,May,Thursday
11602,2012-05-03,2,1,5,14,0,4,1,1,0.64,0.6061,0.65,0.194,33,171,204,Summer,Clear,Working Day,2012,May,Thursday
11603,2012-05-03,2,1,5,15,0,4,1,1,0.66,0.6212,0.61,0.194,63,220,283,Summer,Clear,Working Day,2012,May,Thursday
11604,2012-05-03,2,1,5,16,0,4,1,1,0.68,0.6364,0.57,0.1642,45,325,370,Summer,Clear,Working Day,2012,May,Thursday
11605,2012-05-03,2,1,5,17,0,4,1,1,0.72,0.6667,0.54,0.1343,87,617,704,Summer,Clear,Working Day,2012,May,Thursday
11606,2012-05-03,2,1,5,18,0,4,1,1,0.72,0.6667,0.58,0.1343,64,642,706,Summer,Clear,Working Day,2012,May,Thursday
11607,2012-05-03,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.194,55,467,522,Summer,Clear,Working Day,2012,May,Thursday
11608,2012-05-03,2,1,5,20,0,4,1,1,0.64,0.6061,0.73,0.194,52,368,420,Summer,Clear,Working Day,2012,May,Thursday
11609,2012-05-03,2,1,5,21,0,4,1,1,0.62,0.5909,0.78,0.1343,42,257,299,Summer,Clear,Working Day,2012,May,Thursday
11610,2012-05-03,2,1,5,22,0,4,1,1,0.62,0.5909,0.78,0.0,29,217,246,Summer,Clear,Working Day,2012,May,Thursday
11611,2012-05-03,2,1,5,23,0,4,1,1,0.6,0.5606,0.83,0.0,21,100,121,Summer,Clear,Working Day,2012,May,Thursday
11612,2012-05-04,2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,19,70,89,Summer,Clear,Working Day,2012,May,Friday
11613,2012-05-04,2,1,5,1,0,5,1,1,0.6,0.5758,0.78,0.1045,15,33,48,Summer,Clear,Working Day,2012,May,Friday
11614,2012-05-04,2,1,5,2,0,5,1,1,0.58,0.5455,0.83,0.1343,0,11,11,Summer,Clear,Working Day,2012,May,Friday
11615,2012-05-04,2,1,5,3,0,5,1,1,0.56,0.5303,0.88,0.2239,0,14,14,Summer,Clear,Working Day,2012,May,Friday
11616,2012-05-04,2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.194,0,4,4,Summer,Clear,Working Day,2012,May,Friday
11617,2012-05-04,2,1,5,5,0,5,1,1,0.56,0.5303,0.88,0.194,0,24,24,Summer,Clear,Working Day,2012,May,Friday
11618,2012-05-04,2,1,5,6,0,5,1,1,0.54,0.5152,0.94,0.1045,8,127,135,Summer,Clear,Working Day,2012,May,Friday
11619,2012-05-04,2,1,5,7,0,5,1,1,0.56,0.5303,0.88,0.0,9,347,356,Summer,Clear,Working Day,2012,May,Friday
11620,2012-05-04,2,1,5,8,0,5,1,1,0.56,0.5303,0.88,0.0,34,584,618,Summer,Clear,Working Day,2012,May,Friday
11621,2012-05-04,2,1,5,9,0,5,1,1,0.6,0.5758,0.78,0.0,32,262,294,Summer,Clear,Working Day,2012,May,Friday
11622,2012-05-04,2,1,5,10,0,5,1,2,0.62,0.5909,0.73,0.1343,45,154,199,Summer,Mist,Working Day,2012,May,Friday
11623,2012-05-04,2,1,5,11,0,5,1,2,0.7,0.6515,0.61,0.0,77,181,258,Summer,Mist,Working Day,2012,May,Friday
11624,2012-05-04,2,1,5,12,0,5,1,3,0.62,0.5909,0.78,0.3582,46,125,171,Summer,Light Rain/Snow,Working Day,2012,May,Friday
11625,2012-05-04,2,1,5,13,0,5,1,2,0.64,0.6061,0.73,0.0,71,207,278,Summer,Mist,Working Day,2012,May,Friday
